#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
send_child_into_hiding;Send into Hiding;Cacher;Ins Versteck schicken;;Esconder;;;;;;;;;x
send_child_into_hiding_named;Send [Root.GetFirstName] into Hiding;Envoyer [Root.GetFirstName] se cacher;[Root.GetFirstName] ins Versteck schicken;;Enviar a [Root.GetFirstName] a la Clandestinidad;;;;;;;;;x
take_child_out_of_hiding;Take out of Hiding;Sortir de sa cachette;Aus dem Versteck holen;;Sacar de la Clandestinidad;;;;;;;;;x
take_child_out_of_hiding_named;Take [Root.GetFirstName] out of Hiding;Sortir [Root.GetFirstName] de sa cachette;[Root.GetFirstName] aus dem Versteck holen;;Sacar a [Root.GetFirstName] de la Clandestinidad;;;;;;;;;x
send_spouse_into_hiding;Send into Hiding;Cacher;Ins Versteck schicken;;Esconder;;;;;;;;;x
send_spouse_into_hiding_named;Send [Root.GetFirstName] into Hiding;Cacher [Root.GetFirstName];[Root.GetFirstName] ins Versteck schicken;;Enviar a [Root.GetFirstName] a la Clandestinidad;;;;;;;;;x
take_spouse_out_of_hiding;Take out of Hiding;Sortir de sa cachette;Aus dem Versteck holen;;Sacar de la Clandestinidad;;;;;;;;;x
take_spouse_out_of_hiding_named;Take [Root.GetFirstName] out of Hiding;Sortir [Root.GetFirstName] de sa cachette;[Root.GetFirstName] aus dem Versteck holen;;Sacar a [Root.GetFirstName] de la Clandestinidad;;;;;;;;;x
EVENT_SPAWNED;Event Spawned;Cr�� par un �v�nement;Durch Ereignis erschienen;;Creado por Evento;;;;;;;;;x
known_sodomite_pagan;Effeminate Man Lover;Amant eff�min�;Weibischer Liebhaber;;Amante Afeminado;;;;;;;;;x
comfort_of_lover;Comforted by Lover;Trouve du r�confort aupr�s de son amant(e);Von seiner Geliebten getr�stet;;Consolado por su Amante;;;;;;;;;x
desc_comfort_of_lover;[GetFirstName] has found solace from [GetPossPronoun] tempestuous marriage in the arms of a lover.;[GetFirstName] souffre d'un mariage tumultueux et trouve r�confort dans les bras de son amant(e).;[GetFirstName] fl�chtet aus [GetPossPronoun]er st�rmischen Ehe und findet Trost in den Armen [GetPossPronoun]er Geliebten.;;[GetFirstName], sufriendo un matrimonio tempestuoso, ha encontrado consuelo en los brazos de un amante.;;;;;;;;;x
thrill_of_lover;Thrill of Illicit Love;Le frisson de l'amour interdit;Nervenkitzel verbotener Liebe;;Emoci�n de Amor Il�cito;;;;;;;;;x
opinion_dishonorable_duel;Dishonorable Duel;Duel d�shonorant;Unehrenhaftes Duell;;Duelo Deshonroso;;;;;;;;;x
desc_thrill_of_lover;[GetFirstName] has found escape from a tempestuous marriage by [GetPossPronoun] thrilling affair with a lover.;[GetFirstName] souffre d'un mariage tumultueux et retrouve l'excitation dans une liaison.;[GetFirstName] fl�chtet aus [GetPossPronoun]er st�rmische Ehe und findet ein Abenteuer in den Armen [GetPossPronoun]er Geliebten.;;[GetFirstName], sufriendo un matrimonio tempestuoso, ha encontrado la emoci�n en los brazos de un amante.;;;;;;;;;x
CIW_GOTOLOCATION_DEL;Zoom to the character's location on the map.;Trouver l'emplacement du personnage sur la carte.;Gehe auf der Karte zum Charakter.;;Encontrar a la ubicaci�n del personaje en el mapa.;;;;;;;;;x
CIW_GOTOCHARREL_DEL;Explore other characters' opinions of this character.;Voir les opinions envers ce personnage.;Zeige die Meinungen anderer Charaktere zu diesem Charakter.;;Ver las opiniones de otros personajes sobre este personaje.;;;;;;;;;x
CAN_CALL_VASSALS_TO_WAR;All of our Vassals;Tous nos vassaux;Alle unsere Vasallen;;Todos nuestros vasallos;;;;;;;;;x
IS_NOT_A_FOE_OF;Is NOT a Foe of ;N'est pas un adversaire de ;Ist NICHT ein Feind von ;;Não es un enemigo de ;;;;;;;;;x
IS_A_FOE_OF;Is a Foe of ;Est un adversaire de ;Ist ein Feind von ;;Es un enemigo de ;;;;;;;;;x
nick_the_scholar;the Scholar;l'�rudit[This.Get_E];[This.Getderdie] Gelehrte;;el Erudito;;;;;;;;;x
nick_the_strange;the Strange;l'Inconnu[This.Get_E];[This.Getderdie] Merkw�rdige;;el Extra�o;;;;;;;;;x
nick_the_black;the Black;le Noir;[This.Getderdie] Schwarze;;el Negro;;;;;;;;;x
WayOfLifeDLC;Way of Life;Mode de vie (Way of Life);Way of Life;;Way of Life;;;;;;;;;x
IberianUnitPackDLC;Iberian Unit Pack;Pack d'unit�s ib�riques;Iberian Unit Pack;;Pack de Unidades ib�ricos;;;;;;;;;x
IberianPortraitsDLC;Iberian Portraits;Portraits ib�riques;Iberian Portraits;;Retratos ib�ricos;;;;;;;;;x
tut_0a_7b;Note that you can also right click the portrait of characters to open a diplomacy menu with that character.;Vous pouvez �galement faire un clic droit sur le portrait d'un personnage pour acc�der � un menu de diplomatie avec ce personnage.;Sie k�nnen auch durch einen Rechtsklick auf das Charakterportrait ein Diplomatiemen� f�r diesen Charakter �ffnen.;;Tambi�n puedes hacer clic derecho sobre el retrato de un personaje para Abrir el menu de diplomacia para ese personaje.;;;;;;;;;x
tut_4a_4;To get started, right click your half-brother, Earl Malmure of Atholl. You will find him at the bottom left of the family tab, under the header 'siblings'. (The portrait you see here is just an example, not the actual Earl.);Pour commencer, faites un clic droit sur votre demi-fr�re, le comte Malmure d'Atholl. Il se trouve en bas � gauche de l'arbre g�n�alogique, sous la d�nomination 'fr�res et soeurs'. (Le portrait du comte est juste un exemple, il ne s'agit pas du v�ritable comte);Klickt als Erstes bitte auf Euren Stiefbruder, Graf Malmure von Atholl. Ihr findet ihn unten links im Familienreiter, unter der �berschrift "Geschwister". (Das hier angezeigte Bild hat nur Beispielfunktion und zeigt nicht den echten Grafen.);;Para comenzar, haz clic sobre tu hermanastro, Earl Malmure de Atholl, con el bot�n derecho. Le encontrar�s en la parte inferior izquierda de la pesta�a Familia, bajo el encabezado 'hermanos'. (El retrato que aqu� ves es solo un ejemplo, Não es el Conde.);;;;;;;;;x
tut_4a_5;To the left, we see a list of possible diplomatic actions. To the right you will be able to adjust the diplomatic choices and see what effect they will net once you have decided. Click next to continue.;Pour la gauche, vous voyez une liste d'actions diplomatiques possibles. Pour la droite, vous pouvez ajuster les choix diplomatiques et voir quel effet qu'ils auront. Cliquez sur 'Suivant' pour continuer.;Auf der linken Seite sehen Sie eine Liste der m�glichen diplomatischen Aktionen. Auf der rechten Seite k�nnen Sie die diplomatischen M�glichkeiten anpassen und sehen, welche Wirkung sie haben. Klicken Sie auf "Weiter", um fortzufahren.;;A la izquierda ves una lista de posibles acciones diplom�ticas. A la derecha puedes ajustar las opciones diplomaticas y ver que efecto tendr�n una vez que hayas decidido. Haz clic en 'Próximo' para seguir.;;;;;;;;;x
tut_6a_12;Now it is time to actually declare war. So click on S�royar again. Right click the portrait to open the diplomacy menu.;Maintenant, il est temps de r�ellement d�clarer la guerre. Alors cliquez de nouveau sur S�royar. Clic droit sur le portrait pour ouvrir le menu de diplomatie.;Nun ist es Zeit, den Krieg zu erkl�ren. Klicken Sie daf�r erneut auf S�royar. Rechtsklickt auf das Portr�t, um das Diplomatiemen� zu �ffnen.;;Ahora es el momento de seguir adelante y declarar la guerra. Haz clic en S�royar de nuevo. Despu�s, haz clic derecho en el retrato para Abrir el men� de diplomacia.;;;;;;;;;x
tut_4c_9;Consider carefully who would be the best choice for you, and keep in mind that dynasty and her rank will matter for your prestige gain or loss when entering the marriage. When you have made your choice, right-click her portrait to continue.;R�fl�chissez bien avant de faire votre choix et n'oubliez pas que la dynastie et le rang de la personne influeront sur votre prestige lors du mariage. Apr�s avoir fait votre choix, cliquez droit sur le portrait correspondant pour continuer.;Zieht in Betracht, wer f�r Euch die beste Wahl ist. Behaltet dabei im Hinterkopf, dass die Dynastie und der Rang Eurer zuk�nftigen Ehefrau f�r Euren Prestigegewinn oder -verlust bei Eheschluss Bedeutung hat. Wenn Ihr Eure Auswahl getroffen habt, rechtsklickt zum Fortfahren auf ihr Portrait.;;Sopesa cuidadosamente la mejor elecci�n para ti, y ten presente que la dinast�a y su rango afectar�n a tu ganancia o p�rdida de prestigio cuando inicies el matrimonio. Cuando hayas elegido, haz clic derecho en su imagen para continuar.;;;;;;;;;x
ca_culture_moors_2;Moorish Cavalry Barracks;Quartier de cavalerie maure;Maurische Kavalleriekaserne;;Cuartel de la Caballer�a Mora;;;;;;;;;x
ca_culture_moors_3;Moorish Cavalry Barracks;Quartier de cavalerie maure;Maurische Kavalleriekaserne;;Cuartel de la Caballer�a Mora;;;;;;;;;x
ca_culture_moors_4;Moorish Cavalry Barracks;Quartier de cavalerie maure;Maurische Kavalleriekaserne;;Cuartel de la Caballer�a Mora;;;;;;;;;x
TRIBAL_TAX_MODIFIER;Tribal Tax;Imp�t tribal;Stammessteuer;;Impuesto tribu;;;;;;;;;x
